timestamp,pressure_kpa
1774645491,-0.1197
1774645496,-0.1077
1774645501,-0.1251
1774645506,-0.1208
1774645511,-0.1088
1774645516,-0.1143
1774645521,-0.0849
1774645527,-0.1327
1774645532,-0.1045
1774645537,-0.1023
1774645542,-0.1262
1774645547,-0.1360
1774645552,-0.1067
1774645557,-0.1045
1774645562,-0.0958
1774645567,-0.0925
1774645572,-0.1001
1774645578,-0.1088
1774645583,-0.1425
1774645588,-0.1001
1774645593,-0.1143
1774645598,-0.1219
1774645603,-0.0980
1774645608,-0.1001
1774645613,-0.0969
1774645618,-0.1197
1774645623,-0.1132
1774645629,-0.1056
1774645634,-0.1219
1774645639,-0.1023
1774645644,-0.1034
1774645649,-0.1077
1774645654,-0.1099
1774645659,-0.0980
1774645664,-0.0991
1774645669,-0.1012
1774645674,-0.0947
1774645679,-0.1164
1774645685,-0.1273
1774645690,-0.0980
1774645695,-0.1067
1774645700,-0.1316
1774645705,-0.1012
1774645710,-0.1197
1774645715,-0.1153
1774645720,-0.1153
1774645725,-0.1349
1774645730,-0.1088
1774645736,-0.1056
1774645741,-0.1056
1774645746,-0.1023
1774645751,-0.1045
1774645756,-0.1012
1774645761,-0.1001
1774645766,-0.0947
1774645771,-0.0915
1774645776,-0.1197
1774645781,-0.1208
1774645786,-0.1240
1774645792,-0.1327
1774645797,-0.1208
1774645802,-0.1327
1774645807,-0.1110
1774645812,-0.1110
1774645817,-0.0958
1774645822,-0.1251
1774645827,-0.1121
1774645832,-0.1229
1774645837,-0.1034
1774645843,-0.1208
1774645848,-0.1251
1774645853,-0.0882
1774645858,-0.1219
1774645863,-0.1219
1774645868,-0.1077
1774645873,-0.1164
1774645878,-0.1219
1774645883,-0.1316
1774645888,-0.1153
1774645893,-0.1023
1774645899,-0.0915
1774645904,-0.0969
1774645909,-0.1088
1774645914,-0.1045
1774645919,-0.1175
1774645924,-0.1088
1774645929,-0.1012
1774645934,-0.1360
1774645939,-0.1186
1774645944,-0.1143
1774645949,-0.1197
1774645955,-0.1164
1774645960,-0.1240
1774645965,-0.1077
1774645970,-0.1099
1774645975,-0.1186
1774645980,-0.1143
1774645985,-0.1001
1774645990,-0.1164
1774645995,-0.1132
1774646000,-0.1153
1774646006,-0.0925
1774646011,-0.1186
1774646016,-0.1099
1774646021,-0.1229
1774646026,-0.1023
1774646031,-0.1045
1774646036,-0.1251
1774646041,-0.0969
1774646046,-0.1153
1774646051,-0.0991
1774646056,-0.1153
1774646062,-0.1034
1774646067,-0.1088
1774646072,-0.0991
1774646077,-0.1143
1774646082,-0.0860
1774646087,-0.1251
1774646092,-0.1327
1774646097,-0.1197
1774646102,-0.1219
1774646107,-0.0947
1774646112,-0.1197
1774646118,-0.1208
1774646123,-0.1295
1774646128,-0.0849
1774646133,-0.1012
1774646138,-0.1121
1774646143,-0.1099
1774646148,-0.1229
1774646153,-0.1295
1774646158,-0.1067
1774646163,-0.1251
1774646169,-0.1219
1774646174,-0.1132
1774646179,-0.1077
1774646184,-0.1067
1774646189,-0.1153
1774646194,-0.1164
1774646199,-0.1121
1774646204,-0.1153
1774646209,-0.1219
1774646214,-0.1164
1774646219,-0.1175
1774646225,-0.1197
1774646230,-0.1099
1774646235,-0.1099
1774646240,-0.1316
1774646245,-0.0947
1774646250,-0.1284
1774646255,-0.1306
1774646260,-0.1338
1774646265,-0.1023
1774646270,-0.1392
1774646275,-0.1023
1774646281,-0.1208
1774646286,-0.1023
1774646291,-0.1284
1774646296,-0.1349
1774646301,-0.1186
1774646306,-0.1099
1774646311,-0.1153
1774646316,-0.1229
1774646321,-0.1295
1774646326,-0.1219
1774646331,-0.1121
1774646337,-0.1316
1774646342,-0.1001
1774646347,-0.1110
1774646352,-0.1240
1774646357,-0.1229
1774646362,-0.1273
1774646367,-0.1175
1774646372,-0.1164
1774646377,-0.1143
1774646382,-0.1197
1774646387,-0.1045
1774646393,-0.1143
1774646398,-0.1099
1774646403,-0.1023
1774646408,-0.1382
1774646413,-0.1164
1774646418,-0.1077
1774646423,-0.1262
1774646428,-0.1219
1774646433,-0.1164
1774646438,-0.1034
1774646443,-0.1186
1774646449,-0.0958
1774646454,-0.1045
1774646459,-0.1251
1774646464,-0.1164
1774646469,-0.1153
1774646474,-0.1251
1774646479,-0.1153
1774646484,-0.1262
1774646489,-0.1143
1774646494,-0.1132
1774646499,-0.1208
1774646505,-0.1110
1774646510,-0.1045
1774646515,-0.1067
1774646520,-0.1099
1774646525,-0.0991
1774646530,-0.1121
1774646535,-0.1273
1774646540,-0.1186
1774646545,-0.1121
1774646550,-0.1153
1774646555,-0.1153
1774646561,-0.1284
1774646566,-0.1132
1774646571,-0.1175
1774646576,-0.0991
1774646581,-0.1132
1774646586,-0.1067
1774646591,-0.1143
1774646596,-0.1056
1774646601,-0.1132
1774646606,-0.1110
1774646611,-0.1143
1774646617,-0.1088
1774646622,-0.1121
1774646627,-0.1088
1774646632,-0.1164
1774646637,-0.1143
1774646642,-0.1132
1774646647,-0.1121
1774646652,-0.1153
1774646657,-0.1099
1774646662,-0.1251
1774646667,-0.1143
1774646673,-0.1143
1774646678,-0.1045
1774646683,-0.1099
1774646688,-0.1164
1774646693,-0.1186
1774646698,-0.1164
1774646703,-0.1088
1774646708,-0.1143
1774646713,-0.1164
1774646718,-0.1208
1774646723,-0.1121
1774646728,-0.1143
1774646734,-0.1164
1774646739,-0.1132
1774646744,-0.1023
1774646749,-0.1143
1774646754,-0.1121
1774646759,-0.1175
1774646764,-0.1077
1774646769,-0.1219
1774646774,-0.1110
1774646779,-0.1132
1774646784,-0.1143
1774646790,-0.1132
1774646795,-0.1208
1774646800,-0.1197
1774646805,-0.1186
1774646810,-0.1143
1774646815,-0.1219
1774646820,-0.1132
1774646825,-0.1067
1774646830,-0.1197
1774646835,-0.1306
1774646840,-0.1175
1774646845,-0.1143
1774646851,-0.1186
1774646856,-0.1056
1774646861,-0.0969
1774646866,-0.1088
1774646871,-0.0991
1774646876,-0.1208
1774646881,-0.1251
1774646886,-0.1392
1774646891,-0.1251
1774646896,-0.1056
1774646901,-0.1164
1774646907,-0.1262
1774646912,-0.1077
1774646917,-0.1143
1774646922,-0.1175
1774646927,-0.1229
1774646932,-0.1132
1774646937,-0.1219
1774646942,-0.1143
1774646947,-0.1143
1774646952,-0.1229
1774646957,-0.1132
1774646962,-0.1164
1774646968,-0.1153
1774646973,-0.1099
1774646978,-0.1164
1774646983,-0.1099
1774646988,-0.1143
1774646993,-0.1164
1774646998,-0.1219
1774647003,-0.1186
1774647008,-0.1197
1774647013,-0.1197
1774647018,-0.1164
1774647023,-0.1110
1774647029,-0.1110
1774647034,-0.1099
1774647039,-0.1164
1774647044,-0.1229
1774647049,-0.1153
1774647054,-0.1164
1774647059,-0.1132
1774647064,-0.1110
1774647069,-0.1197
1774647074,-0.1110
1774647079,-0.1110
1774647085,-0.1208
1774647090,-0.1197
1774647095,-0.1251
1774647100,-0.1164
1774647105,-0.1132
1774647110,-0.1208
1774647115,-0.1186
1774647120,-0.1175
1774647125,-0.1208
1774647130,-0.1099
1774647135,-0.1164
1774647140,-0.1132
1774647146,-0.1273
1774647151,-0.1175
1774647156,-0.1219
1774647161,-0.1164
1774647166,-0.1284
1774647171,-0.1262
1774647176,-0.1186
1774647181,-0.1251
1774647186,-0.1208
1774647191,-0.1229
1774647196,-0.1143
1774647201,-0.1175
1774647207,-0.1143
1774647212,-0.1208
1774647217,-0.1175
1774647222,-0.1175
1774647227,-0.1153
1774647232,-0.1164
1774647237,-0.1143
1774647242,-0.1110
1774647247,-0.1164
1774647252,-0.1208
1774647257,-0.1229
1774647262,-0.1153
1774647268,-0.1143
1774647273,-0.1273
1774647278,-0.1229
1774647283,-0.1186
1774647288,-0.1088
1774647293,-0.1153
1774647298,-0.1143
1774647303,-0.1284
1774647308,-0.1023
1774647313,-0.1219
1774647318,-0.1273
1774647323,-0.1077
1774647329,-0.1164
1774647334,-0.1240
1774647339,-0.1077
1774647344,-0.1197
1774647349,-0.1121
1774647354,-0.1077
1774647359,-0.1099
1774647364,-0.1208
1774647369,-0.1110
1774647374,-0.1045
1774647379,-0.1414
1774647384,-0.1316
1774647390,-0.1121
1774647395,-0.1186
1774647400,-0.1273
1774647405,-0.1143
1774647410,-0.1229
1774647415,-0.1143
1774647420,-0.1208
1774647425,-0.1067
1774647430,-0.1186
1774647435,-0.1273
1774647440,-0.1143
1774647445,-0.1153
1774647451,-0.1197
1774647456,-0.1175
1774647461,-0.1056
1774647466,-0.1208
1774647471,-0.1056
1774647476,-0.1240
1774647481,-0.1088
1774647486,-0.1186
1774647491,-0.1208
1774647496,-0.1197
1774647501,-0.1143
1774647506,-0.1175
1774647512,-0.1121
1774647517,-0.1056
1774647522,-0.1164
1774647527,-0.1219
1774647532,-0.1175
1774647537,-0.1208
1774647542,-0.1219
1774647547,-0.1132
1774647552,-0.1208
1774647557,-0.1175
1774647562,-0.1110
1774647567,-0.1121
1774647573,-0.1208
1774647578,-0.1153
1774647583,-0.1110
1774647588,-0.1153
1774647593,-0.1208
1774647598,-0.1175
1774647603,-0.1153
1774647608,-0.1110
1774647613,-0.1143
1774647618,-0.1175
1774647623,-0.1208
1774647628,-0.1175
1774647634,-0.1186
1774647639,-0.1186
1774647644,-0.1077
1774647649,-0.1153
1774647654,-0.1110
1774647659,-0.1110
1774647664,-0.1121
1774647669,-0.1132
1774647674,-0.1164
1774647679,-0.1164
1774647684,-0.1153
1774647689,-0.1056
1774647695,-0.1143
1774647700,-0.1121
1774647705,-0.1153
1774647710,-0.1208
1774647715,-0.1208
1774647720,-0.1186
1774647725,-0.1175
1774647730,-0.1164
1774647735,-0.1208
1774647740,-0.1175
1774647745,-0.1175
1774647750,-0.1175
1774647756,-0.1175
1774647761,-0.1197
1774647766,-0.1229
1774647771,-0.1208
1774647776,-0.1143
1774647781,-0.1121
1774647786,-0.1153
1774647791,-0.1229
1774647796,-0.1164
1774647801,-0.1208
1774647806,-0.1153
1774647811,-0.1164
1774647817,-0.1121
1774647822,-0.1175
1774647827,-0.1219
1774647832,-0.1153
1774647837,-0.1175
1774647842,-0.1175
1774647847,-0.1143
1774647852,-0.1219
1774647857,-0.1175
1774647862,-0.1197
1774647867,-0.1132
1774647872,-0.1132
1774647877,-0.1197
1774647883,-0.1099
1774647888,-0.1164
1774647893,-0.1208
1774647898,-0.1153
1774647903,-0.1175
1774647908,-0.1186
1774647913,-0.1175
1774647918,-0.1208
1774647923,-0.1197
1774647928,-0.1208
1774647933,-0.1153
1774647938,-0.1175
1774647944,-0.1132
1774647949,-0.1229
1774647954,-0.1197
1774647959,-0.1175
1774647964,-0.1219
1774647969,-0.1164
1774647974,-0.1197
1774647979,-0.1175
1774647984,-0.1110
1774647989,-0.1110
1774647994,-0.1067
1774647999,-0.1240
1774648005,-0.1371
1774648010,-0.1099
1774648015,-0.1175
1774648020,-0.1099
1774648025,-0.1153
1774648030,-0.1197
1774648035,-0.1327
1774648040,-0.1240
1774648045,-0.1284
1774648050,-0.1012
1774648055,-0.1175
1774648060,-0.1229
1774648065,-0.1197
1774648071,-0.1197
1774648076,-0.1175
1774648081,-0.1186
1774648086,-0.1164
1774648091,-0.1175
1774648096,-0.1099
1774648101,-0.1143
1774648106,-0.1208
1774648111,-0.1262
1774648116,-0.1143
1774648121,-0.1099
1774648126,-0.1153
1774648132,-0.1197
1774648137,-0.1197
1774648142,-0.1273
1774648147,-0.1153
1774648152,-0.1164
1774648157,-0.1186
1774648162,-0.1197
1774648167,-0.1284
1774648172,-0.1197
1774648177,-0.1197
1774648182,-0.1121
1774648187,-0.1295
1774648193,-0.1132
1774648198,-0.1262
1774648203,-0.1219
1774648208,-0.1219
1774648213,-0.1175
1774648218,-0.1175
1774648223,-0.1219
1774648228,-0.1186
1774648233,-0.1164
1774648238,-0.1186
1774648243,-0.1284
1774648248,-0.1316
1774648254,-0.1088
1774648259,-0.1153
1774648264,-0.1197
1774648269,-0.1143
1774648274,-0.1143
1774648279,-0.1186
1774648284,-0.1197
1774648289,-0.1240
1774648294,-0.1197
1774648299,-0.1306
1774648304,-0.1099
1774648309,-0.1240
1774648314,-0.1121
1774648320,-0.1110
1774648325,-0.1197
1774648330,-0.1186
1774648335,-0.1175
1774648340,-0.1110
1774648345,-0.1251
1774648350,-0.1132
1774648355,-0.1175
1774648360,-0.1132
1774648365,-0.1099
1774648370,-0.1338
1774648375,-0.1219
1774648381,-0.1186
1774648386,-0.1186
1774648391,-0.1110
1774648396,-0.1273
1774648401,-0.1164
1774648406,-0.1219
1774648411,-0.1208
1774648416,-0.1099
1774648421,-0.1110
1774648426,-0.1023
1774648431,-0.1164
1774648436,-0.1153
1774648442,-0.1382
1774648447,-0.1099
1774648452,-0.1132
1774648457,-0.1197
1774648462,-0.1273
1774648467,-0.1197
1774648472,-0.1143
1774648477,-0.1143
1774648482,-0.1186
1774648487,-0.1219
1774648492,-0.1099
1774648497,-0.1414
1774648503,-0.1208
1774648508,-0.1034
1774648513,-0.1164
1774648518,-0.1284
1774648523,-0.1197
1774648528,-0.1208
1774648533,-0.1251
1774648538,-0.1153
1774648543,-0.1143
1774648548,-0.1208
1774648553,-0.1284
1774648558,-0.1175
1774648563,-0.1132
1774648569,-0.1208
1774648574,-0.1153
1774648579,-0.1186
1774648584,-0.1240
1774648589,-0.1219
1774648594,-0.1208
1774648599,-0.1197
1774648604,-0.1197
1774648609,-0.1197
1774648614,-0.1208
1774648619,-0.1121
1774648624,-0.1143
1774648630,-0.1175
1774648635,-0.1219
1774648640,-0.1143
1774648645,-0.1240
1774648650,-0.1229
1774648655,-0.1143
1774648660,-0.1197
1774648665,-0.1229
1774648670,-0.1099
1774648675,-0.1197
1774648680,-0.1153
1774648685,-0.1208
1774648691,-0.1208
1774648696,-0.1284
1774648701,-0.1175
1774648706,-0.1175
1774648711,-0.1164
1774648716,-0.1175
1774648721,-0.1186
1774648726,-0.1143
1774648731,-0.1143
1774648736,-0.1153
1774648741,-0.1175
1774648746,-0.1121
1774648752,-0.1153
1774648757,-0.1143
1774648762,-0.1164
1774648767,-0.1251
1774648772,-0.1153
1774648777,-0.1240
1774648782,-0.1175
1774648787,-0.1164
1774648792,-0.1132
1774648797,-0.1219
1774648802,-0.1175
1774648807,-0.1186
1774648813,-0.1175
1774648818,-0.1077
1774648823,-0.1121
1774648828,-0.1208
1774648833,-0.1132
1774648838,-0.1208
1774648843,-0.1197
1774648848,-0.1164
1774648853,-0.1175
1774648858,-0.1175
1774648863,-0.1143
1774648868,-0.1164
1774648874,-0.1153
1774648879,-0.1153
1774648884,-0.1153
1774648889,-0.1208
1774648894,-0.1175
1774648899,-0.1164
1774648904,-0.1164
1774648909,-0.1143
1774648914,-0.1262
1774648919,-0.1088
1774648924,-0.1088
1774648929,-0.1219
1774648935,-0.1143
1774648940,-0.1229
1774648945,-0.1240
1774648950,-0.1175
1774648955,-0.1186
1774648960,-0.1153
1774648965,-0.1349
1774648970,-0.1099
1774648975,-0.1240
1774648980,-0.1110
1774648985,-0.1175
1774648990,-0.1143
1774648995,-0.1208
1774649001,-0.0969
1774649006,-0.1251
1774649011,-0.1306
1774649016,-0.1121
1774649021,-0.1306
1774649026,-0.1197
1774649031,-0.1197
1774649036,-0.1197
1774649041,-0.1240
1774649046,-0.1088
1774649051,-0.1088
1774649057,-0.1132
1774649062,-0.1121
1774649067,-0.1077
1774649072,-0.1175
1774649077,-0.1121
1774649082,-0.1186
1774649087,-0.1164
1774649092,-0.1219
1774649097,-0.1240
1774649102,-0.1251
1774649107,-0.1164
1774649112,-0.1088
1774649118,-0.1164
1774649123,-0.1175
1774649128,-0.1197
1774649133,-0.1240
1774649138,-0.1164
1774649143,-0.1240
1774649148,-0.1251
1774649153,-0.1219
1774649158,-0.1164
1774649163,-0.1132
1774649168,-0.1121
1774649173,-0.1143
1774649179,-0.1229
1774649184,-0.1186
1774649189,-0.1208
1774649194,-0.1099
1774649199,-0.1208
1774649204,-0.1197
1774649209,-0.1121
1774649214,-0.1110
1774649219,-0.1208
1774649224,-0.1143
1774649229,-0.1143
1774649234,-0.1143
1774649240,-0.1143
1774649245,-0.1143
1774649250,-0.1110
1774649255,-0.1143
1774649260,-0.1153
1774649265,-0.1153
1774649270,-0.1121
1774649275,-0.1229
1774649280,-0.1164
1774649285,-0.1186
1774649290,-0.1067
1774649295,-0.1219
1774649301,-0.1088
1774649306,-0.1208
1774649311,-0.1164
1774649316,-0.1273
1774649321,-0.1132
1774649326,-0.1153
1774649331,-0.1099
1774649336,-0.1164
1774649341,-0.1197
1774649346,-0.1197
1774649351,-0.1208
1774649356,-0.1143
1774649362,-0.1197
1774649367,-0.1197
1774649372,-0.1143
1774649377,-0.1143
1774649382,-0.1208
1774649387,-0.1219
1774649392,-0.1110
1774649397,-0.1110
1774649402,-0.1153
1774649407,-0.1186
1774649412,-0.1153
1774649417,-0.1110
1774649423,-0.1153
1774649428,-0.1088
1774649433,-0.1175
1774649438,-0.1175
1774649443,-0.1186
1774649448,-0.1197
1774649453,-0.1088
1774649458,-0.1143
1774649463,-0.1143
1774649468,-0.1067
1774649473,-0.1175
1774649478,-0.1110
1774649483,-0.1197
1774649489,-0.1153
1774649494,-0.1229
1774649499,-0.1153
1774649504,-0.1143
1774649509,-0.1088
1774649514,-0.1208
1774649519,-0.1175
1774649524,-0.1208
1774649529,-0.1143
1774649534,-0.1175
1774649539,-0.1153
1774649544,-0.1175
1774649550,-0.1143
1774649555,-0.1077
1774649560,-0.1121
1774649565,-0.1164
1774649570,-0.1175
1774649575,-0.1164
1774649580,-0.1175
1774649585,-0.1262
1774649590,-0.1197
1774649595,-0.1208
1774649600,-0.1132
1774649605,-0.1262
1774649611,-0.1121
1774649616,-0.1197
1774649621,-0.1186
1774649626,-0.1164
1774649631,-0.1088
1774649636,-0.1197
1774649641,-0.1251
1774649646,-0.1240
1774649651,-0.1208
1774649656,-0.1229
1774649661,-0.1197
1774649666,-0.1251
1774649672,-0.1153
1774649677,-0.1143
1774649682,-0.1197
1774649687,-0.1208
1774649692,-0.1077
1774649697,-0.1088
1774649702,-0.1077
1774649707,-0.0969
1774649712,-0.1458
1774649717,-0.1240
1774649722,-0.1175
1774649727,-0.1479
1774649733,-0.1219
1774649738,-0.1110
1774649743,-0.1034
1774649748,-0.1219
1774649753,-0.1208
1774649758,-0.1034
1774649763,-0.1186
1774649768,-0.1306
1774649773,-0.1360
1774649778,-0.1186
1774649783,-0.1056
1774649788,-0.1208
1774649794,-0.1240
1774649799,-0.1067
1774649804,-0.1219
1774649809,-0.0969
1774649814,-0.1088
1774649819,-0.1414
1774649824,-0.1088
1774649829,-0.1034
1774649834,-0.1121
1774649839,-0.1316
1774649844,-0.1197
1774649849,-0.1197
1774649854,-0.1306
1774649860,-0.1132
